session,participant,order,target,category,lname,nation,religion,caste,ig_caste,q1,q2,q3
E,169,8,2,1,Joshi,Indian,Hindu,GM,obc,1,7,80
E,169,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,1,1,80
E,169,10,1,1,Desai,Indian,Hindu,GM,obc,1,1,0
E,169,11,8,2,Pal,Indian,Hindu,OBC,obc,1,7,80
E,169,12,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,100
E,169,13,18,5,Thapa,Foreign,Hindu,N/A,obc,1,7,100
E,169,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,1,80
E,169,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,70
E,169,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,1,80
E,169,17,9,3,Madar,Indian,Hindu,SCST,obc,1,7,100
E,169,18,16,4,Sheikh,Indian,Muslim,OBC,obc,0,1,80
E,169,19,11,3,Wadder,Indian,Hindu,SCST,obc,1,7,80
E,169,20,20,5,Dissanayake,Foreign,Hindu,N/A,obc,1,7,90
E,169,21,13,4,Nadaf,Indian,Muslim,OBC,obc,0,1,80
E,169,22,10,3,Kamble,Indian,Hindu,SCST,obc,1,4,100
E,169,23,4,1,Kulkarni,Indian,Hindu,GM,obc,1,1,70
E,169,24,7,2,Sambrani,Indian,Hindu,OBC,obc,1,7,80
E,170,1,17,5,Gurung,Foreign,Hindu,N/A,gm,0,1,0
E,170,2,24,6,Mirza,Foreign,Muslim,N/A,gm,0,1,0
E,170,3,5,2,Kale,Indian,Hindu,OBC,gm,1,7,100
E,170,4,6,2,Waghmore,Indian,Hindu,OBC,gm,1,7,100
E,170,5,14,4,Mulla,Indian,Muslim,OBC,gm,0,4,80
E,170,6,15,4,Haq,Indian,Muslim,OBC,gm,0,1,0
E,170,7,22,6,Mir,Foreign,Muslim,N/A,gm,1,7,100
E,170,8,2,1,Joshi,Indian,Hindu,GM,gm,0,7,100
E,170,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,7,100
E,170,10,1,1,Desai,Indian,Hindu,GM,gm,0,7,100
E,170,11,8,2,Pal,Indian,Hindu,OBC,gm,0,4,80
E,170,12,23,6,Akhand,Foreign,Muslim,N/A,gm,0,4,0
E,170,13,18,5,Thapa,Foreign,Hindu,N/A,gm,0,1,100
E,170,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,1,100
E,170,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,1,80
E,170,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,3,70
E,170,17,9,3,Madar,Indian,Hindu,SCST,gm,1,5,80
E,170,18,16,4,Sheikh,Indian,Muslim,OBC,gm,1,7,100
E,170,19,11,3,Wadder,Indian,Hindu,SCST,gm,1,6,80
E,170,20,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,6,80
E,170,21,13,4,Nadaf,Indian,Muslim,OBC,gm,1,7,90
E,170,22,10,3,Kamble,Indian,Hindu,SCST,gm,1,7,100
E,170,23,4,1,Kulkarni,Indian,Hindu,GM,gm,1,6,80
E,170,24,7,2,Sambrani,Indian,Hindu,OBC,gm,1,7,100
F,175,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,1,90
F,175,2,15,4,Haq,Indian,Muslim,OBC,gm,1,1,80
F,175,3,8,2,Pal,Indian,Hindu,OBC,gm,1,1,90
F,175,4,17,5,Gurung,Foreign,Hindu,N/A,gm,1,1,90
F,175,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,1,90
F,175,6,22,6,Mir,Foreign,Muslim,N/A,gm,1,1,90
F,175,7,2,1,Joshi,Indian,Hindu,GM,gm,1,1,90
F,175,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,1,9
F,175,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,1,80
F,175,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,1,90
F,175,11,9,3,Madar,Indian,Hindu,SCST,gm,1,1,80
F,175,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,1,1,80
F,175,13,23,6,Akhand,Foreign,Muslim,N/A,gm,1,1,80
F,175,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,1,90
F,175,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,1,90
F,175,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,1,80
F,175,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,1,80
F,175,18,18,5,Thapa,Foreign,Hindu,N/A,gm,1,1,90
F,175,19,10,3,Kamble,Indian,Hindu,SCST,gm,1,1,90
F,175,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,1,80
F,175,21,11,3,Wadder,Indian,Hindu,SCST,gm,1,1,90
F,175,22,5,2,Kale,Indian,Hindu,OBC,gm,1,1,90
F,175,23,1,1,Desai,Indian,Hindu,GM,gm,1,1,80
F,175,24,24,6,Mirza,Foreign,Muslim,N/A,gm,1,1,90
F,184,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,80
F,184,2,15,4,Haq,Indian,Muslim,OBC,gm,1,1,0
F,184,3,8,2,Pal,Indian,Hindu,OBC,gm,1,6,50
F,184,4,17,5,Gurung,Foreign,Hindu,N/A,gm,0,5,50
F,184,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,6,90
F,184,6,22,6,Mir,Foreign,Muslim,N/A,gm,0,7,100
F,184,7,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
F,184,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,2,50
F,184,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,7,100
F,184,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,5,90
F,184,11,9,3,Madar,Indian,Hindu,SCST,gm,1,5,50
F,184,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,2,50
F,184,13,23,6,Akhand,Foreign,Muslim,N/A,gm,0,1,50
F,184,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,100
F,184,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,1,20
F,184,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,20
F,184,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,6,90
F,184,18,18,5,Thapa,Foreign,Hindu,N/A,gm,0,5,50
F,184,19,10,3,Kamble,Indian,Hindu,SCST,gm,1,7,30
F,184,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,3,50
F,184,21,11,3,Wadder,Indian,Hindu,SCST,gm,1,1,10
F,184,22,5,2,Kale,Indian,Hindu,OBC,gm,1,2,30
F,184,23,1,1,Desai,Indian,Hindu,GM,gm,1,7,90
F,184,24,24,6,Mirza,Foreign,Muslim,N/A,gm,1,5,20
F,194,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,100
F,194,2,15,4,Haq,Indian,Muslim,OBC,obc,1,1,0
F,194,3,8,2,Pal,Indian,Hindu,OBC,obc,1,6,50
F,194,4,17,5,Gurung,Foreign,Hindu,N/A,obc,0,1,50
F,194,5,6,2,Waghmore,Indian,Hindu,OBC,obc,1,7,100
F,194,6,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,50
F,194,7,2,1,Joshi,Indian,Hindu,GM,obc,1,7,100
F,194,8,14,4,Mulla,Indian,Muslim,OBC,obc,1,1,50
F,194,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,5,50
F,194,10,7,2,Sambrani,Indian,Hindu,OBC,obc,1,7,50
F,194,11,9,3,Madar,Indian,Hindu,SCST,obc,1,1,50
F,194,12,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,7,50
F,194,13,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,20
F,194,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,100
F,194,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,1,20
F,194,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,1,20
F,194,17,13,4,Nadaf,Indian,Muslim,OBC,obc,1,1,20
F,194,18,18,5,Thapa,Foreign,Hindu,N/A,obc,0,1,20
F,194,19,10,3,Kamble,Indian,Hindu,SCST,obc,1,1,30
F,194,20,16,4,Sheikh,Indian,Muslim,OBC,obc,1,1,50
F,194,21,11,3,Wadder,Indian,Hindu,SCST,obc,1,1,50
F,194,22,5,2,Kale,Indian,Hindu,OBC,obc,1,5,60
F,194,23,1,1,Desai,Indian,Hindu,GM,obc,1,7,100
F,194,24,24,6,Mirza,Foreign,Muslim,N/A,obc,1,1,20
F,215,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,90
F,215,2,15,4,Haq,Indian,Muslim,OBC,gm,1,6,80
F,215,3,8,2,Pal,Indian,Hindu,OBC,gm,1,6,90
F,215,4,17,5,Gurung,Foreign,Hindu,N/A,gm,1,4,80
F,215,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,6,90
F,215,6,22,6,Mir,Foreign,Muslim,N/A,gm,1,4,60
F,215,7,2,1,Joshi,Indian,Hindu,GM,gm,1,6,90
F,215,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,6,80
F,215,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,4,80
F,215,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,6,80
F,215,11,9,3,Madar,Indian,Hindu,SCST,gm,0,4,50
F,215,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,1,6,80
F,215,13,23,6,Akhand,Foreign,Muslim,N/A,gm,1,6,80
F,215,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,6,80
F,215,15,12,3,Harijan,Indian,Hindu,SCST,gm,0,4,50
F,215,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,6,80
F,215,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,6,80
F,215,18,18,5,Thapa,Foreign,Hindu,N/A,gm,1,6,80
F,215,19,10,3,Kamble,Indian,Hindu,SCST,gm,0,4,50
F,215,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,6,80
F,215,21,11,3,Wadder,Indian,Hindu,SCST,gm,0,4,60
F,215,22,5,2,Kale,Indian,Hindu,OBC,gm,1,6,80
F,215,23,1,1,Desai,Indian,Hindu,GM,gm,1,6,80
F,215,24,24,6,Mirza,Foreign,Muslim,N/A,gm,1,6,80
F,225,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,90
F,225,2,15,4,Haq,Indian,Muslim,OBC,gm,1,4,60
F,225,3,8,2,Pal,Indian,Hindu,OBC,gm,1,5,70
F,225,4,17,5,Gurung,Foreign,Hindu,N/A,gm,1,4,50
F,225,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,6,70
F,225,6,22,6,Mir,Foreign,Muslim,N/A,gm,1,4,50
F,225,7,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
F,225,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,5,60
F,225,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,5,60
F,225,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,5,60
F,225,11,9,3,Madar,Indian,Hindu,SCST,gm,1,6,70
F,225,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,1,7,80
F,225,13,23,6,Akhand,Foreign,Muslim,N/A,gm,1,4,40
F,225,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,80
F,225,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,5,60
F,225,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,4,50
F,225,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,5,60
F,225,18,18,5,Thapa,Foreign,Hindu,N/A,gm,1,5,60
F,225,19,10,3,Kamble,Indian,Hindu,SCST,gm,1,6,70
F,225,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,5,70
F,225,21,11,3,Wadder,Indian,Hindu,SCST,gm,1,7,80
F,225,22,5,2,Kale,Indian,Hindu,OBC,gm,1,7,90
F,225,23,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
F,225,24,24,6,Mirza,Foreign,Muslim,N/A,gm,1,5,50
F,232,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,1,90
F,232,2,15,4,Haq,Indian,Muslim,OBC,gm,1,1,80
F,232,3,8,2,Pal,Indian,Hindu,OBC,gm,1,1,90
F,232,4,17,5,Gurung,Foreign,Hindu,N/A,gm,1,1,90
F,232,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,1,90
F,232,6,22,6,Mir,Foreign,Muslim,N/A,gm,1,1,60
F,232,7,2,1,Joshi,Indian,Hindu,GM,gm,1,1,90
F,232,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,1,80
F,232,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,1,90
F,232,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,1,90
F,232,11,9,3,Madar,Indian,Hindu,SCST,gm,1,1,70
F,232,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,1,1,90
F,232,13,23,6,Akhand,Foreign,Muslim,N/A,gm,1,1,70
F,232,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,1,90
F,232,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,1,70
F,232,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,1,70
F,232,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,1,90
F,232,18,18,5,Thapa,Foreign,Hindu,N/A,gm,1,1,70
F,232,19,10,3,Kamble,Indian,Hindu,SCST,gm,1,1,70
F,232,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,1,70
F,232,21,11,3,Wadder,Indian,Hindu,SCST,gm,1,1,70
F,232,22,5,2,Kale,Indian,Hindu,OBC,gm,1,1,90
F,232,23,1,1,Desai,Indian,Hindu,GM,gm,1,1,90
F,232,24,24,6,Mirza,Foreign,Muslim,N/A,gm,1,1,70
F,233,1,4,1,Kulkarni,Indian,Hindu,GM,scst,1,7,90
F,233,2,15,4,Haq,Indian,Muslim,OBC,scst,1,4,50
F,233,3,8,2,Pal,Indian,Hindu,OBC,scst,1,4,50
F,233,4,17,5,Gurung,Foreign,Hindu,N/A,scst,1,5,60
F,233,5,6,2,Waghmore,Indian,Hindu,OBC,scst,1,6,70
F,233,6,22,6,Mir,Foreign,Muslim,N/A,scst,1,6,70
F,233,7,2,1,Joshi,Indian,Hindu,GM,scst,1,5,50
F,233,8,14,4,Mulla,Indian,Muslim,OBC,scst,1,4,40
F,233,9,19,5,Prasanna,Foreign,Hindu,N/A,scst,1,4,50
F,233,10,7,2,Sambrani,Indian,Hindu,OBC,scst,1,5,70
F,233,11,9,3,Madar,Indian,Hindu,SCST,scst,1,5,50
F,233,12,20,5,Dissanayake,Foreign,Hindu,N/A,scst,1,6,80
F,233,13,23,6,Akhand,Foreign,Muslim,N/A,scst,1,6,90
F,233,14,3,1,Deshpande,Indian,Hindu,GM,scst,1,5,50
F,233,15,12,3,Harijan,Indian,Hindu,SCST,scst,1,4,70
F,233,16,21,6,Sheikh,Foreign,Muslim,N/A,scst,1,3,30
F,233,17,13,4,Nadaf,Indian,Muslim,OBC,scst,1,7,100
F,233,18,18,5,Thapa,Foreign,Hindu,N/A,scst,1,6,80
F,233,19,10,3,Kamble,Indian,Hindu,SCST,scst,1,5,60
F,233,20,16,4,Sheikh,Indian,Muslim,OBC,scst,1,6,80
F,233,21,11,3,Wadder,Indian,Hindu,SCST,scst,1,3,30
F,233,22,5,2,Kale,Indian,Hindu,OBC,scst,1,5,70
F,233,23,1,1,Desai,Indian,Hindu,GM,scst,1,6,88
F,233,24,24,6,Mirza,Foreign,Muslim,N/A,scst,1,4,50
F,176,1,4,1,Kulkarni,Indian,Hindu,GM,scst,1,7,90
F,176,2,15,4,Haq,Indian,Muslim,OBC,scst,1,4,60
F,176,3,8,2,Pal,Indian,Hindu,OBC,scst,1,5,70
F,176,4,17,5,Gurung,Foreign,Hindu,N/A,scst,1,4,50
F,176,5,6,2,Waghmore,Indian,Hindu,OBC,scst,1,6,70
F,176,6,22,6,Mir,Foreign,Muslim,N/A,scst,1,4,50
F,176,7,2,1,Joshi,Indian,Hindu,GM,scst,1,7,100
F,176,8,14,4,Mulla,Indian,Muslim,OBC,scst,1,5,60
F,176,9,19,5,Prasanna,Foreign,Hindu,N/A,scst,1,5,60
F,176,10,7,2,Sambrani,Indian,Hindu,OBC,scst,1,NA,60
F,176,11,9,3,Madar,Indian,Hindu,SCST,scst,1,6,70
F,176,12,20,5,Dissanayake,Foreign,Hindu,N/A,scst,1,7,80
F,176,13,23,6,Akhand,Foreign,Muslim,N/A,scst,0,4,40
F,176,14,3,1,Deshpande,Indian,Hindu,GM,scst,1,7,80
F,176,15,12,3,Harijan,Indian,Hindu,SCST,scst,1,5,60
F,176,16,21,6,Sheikh,Foreign,Muslim,N/A,scst,1,4,50
F,176,17,13,4,Nadaf,Indian,Muslim,OBC,scst,1,5,60
F,176,18,18,5,Thapa,Foreign,Hindu,N/A,scst,1,5,60
F,176,19,10,3,Kamble,Indian,Hindu,SCST,scst,1,6,70
F,176,20,16,4,Sheikh,Indian,Muslim,OBC,scst,1,5,70
F,176,21,11,3,Wadder,Indian,Hindu,SCST,scst,1,7,80
F,176,22,5,2,Kale,Indian,Hindu,OBC,scst,1,7,90
F,176,23,1,1,Desai,Indian,Hindu,GM,scst,1,7,100
F,176,24,24,6,Mirza,Foreign,Muslim,N/A,scst,1,5,50
F,177,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,6,80
F,177,2,15,4,Haq,Indian,Muslim,OBC,gm,1,1,0
F,177,3,8,2,Pal,Indian,Hindu,OBC,gm,1,6,80
F,177,4,17,5,Gurung,Foreign,Hindu,N/A,gm,0,6,80
F,177,5,6,2,Waghmore,Indian,Hindu,OBC,gm,1,4,80
F,177,6,22,6,Mir,Foreign,Muslim,N/A,gm,0,1,0
F,177,7,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
F,177,8,14,4,Mulla,Indian,Muslim,OBC,gm,1,1,0
F,177,9,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,7,100
F,177,10,7,2,Sambrani,Indian,Hindu,OBC,gm,1,6,30
F,177,11,9,3,Madar,Indian,Hindu,SCST,gm,1,1,0
F,177,12,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,NA,0
F,177,13,23,6,Akhand,Foreign,Muslim,N/A,gm,0,NA,0
F,177,14,3,1,Deshpande,Indian,Hindu,GM,gm,1,1,0
F,177,15,12,3,Harijan,Indian,Hindu,SCST,gm,1,1,0
F,177,16,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,0
F,177,17,13,4,Nadaf,Indian,Muslim,OBC,gm,1,2,0
F,177,18,18,5,Thapa,Foreign,Hindu,N/A,gm,0,1,0
F,177,19,10,3,Kamble,Indian,Hindu,SCST,gm,1,1,0
F,177,20,16,4,Sheikh,Indian,Muslim,OBC,gm,1,2,10
F,177,21,11,3,Wadder,Indian,Hindu,SCST,gm,1,2,10
F,177,22,5,2,Kale,Indian,Hindu,OBC,gm,1,7,100
F,177,23,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
F,177,24,24,6,Mirza,Foreign,Muslim,N/A,gm,0,1,0
F,178,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,3,70
F,178,2,15,4,Haq,Indian,Muslim,OBC,obc,0,1,40
F,178,3,8,2,Pal,Indian,Hindu,OBC,obc,1,7,80
F,178,4,17,5,Gurung,Foreign,Hindu,N/A,obc,0,1,0
F,178,5,6,2,Waghmore,Indian,Hindu,OBC,obc,0,4,70
F,178,6,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,0
F,178,7,2,1,Joshi,Indian,Hindu,GM,obc,1,5,50
F,178,8,14,4,Mulla,Indian,Muslim,OBC,obc,0,3,40
F,178,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,6,80
F,178,10,7,2,Sambrani,Indian,Hindu,OBC,obc,1,NA,NA
F,178,11,9,3,Madar,Indian,Hindu,SCST,obc,1,5,80
F,178,12,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,4,50
F,178,13,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,0
F,178,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,2,30
F,178,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,3,50
F,178,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,1,0
F,178,17,13,4,Nadaf,Indian,Muslim,OBC,obc,0,1,0
F,178,18,18,5,Thapa,Foreign,Hindu,N/A,obc,0,3,40
F,178,19,10,3,Kamble,Indian,Hindu,SCST,obc,1,7,90
F,178,20,16,4,Sheikh,Indian,Muslim,OBC,obc,0,2,30
F,178,21,11,3,Wadder,Indian,Hindu,SCST,obc,1,4,50
F,178,22,5,2,Kale,Indian,Hindu,OBC,obc,1,5,70
F,178,23,1,1,Desai,Indian,Hindu,GM,obc,1,7,100
F,178,24,24,6,Mirza,Foreign,Muslim,N/A,obc,0,6,90
F,179,1,4,1,Kulkarni,Indian,Hindu,GM,scst,1,6,90
F,179,2,15,4,Haq,Indian,Muslim,OBC,scst,1,5,80
F,179,3,8,2,Pal,Indian,Hindu,OBC,scst,1,6,90
F,179,4,17,5,Gurung,Foreign,Hindu,N/A,scst,0,1,20
F,179,5,6,2,Waghmore,Indian,Hindu,OBC,scst,1,6,60
F,179,6,22,6,Mir,Foreign,Muslim,N/A,scst,0,1,20
F,179,7,2,1,Joshi,Indian,Hindu,GM,scst,1,6,90
F,179,8,14,4,Mulla,Indian,Muslim,OBC,scst,1,5,80
F,179,9,19,5,Prasanna,Foreign,Hindu,N/A,scst,1,5,80
F,179,10,7,2,Sambrani,Indian,Hindu,OBC,scst,1,6,80
F,179,11,9,3,Madar,Indian,Hindu,SCST,scst,1,6,90
F,179,12,20,5,Dissanayake,Foreign,Hindu,N/A,scst,1,3,40
F,179,13,23,6,Akhand,Foreign,Muslim,N/A,scst,0,1,20
F,179,14,3,1,Deshpande,Indian,Hindu,GM,scst,1,1,20
F,179,15,12,3,Harijan,Indian,Hindu,SCST,scst,1,7,90
F,179,16,21,6,Sheikh,Foreign,Muslim,N/A,scst,0,4,50
F,179,17,13,4,Nadaf,Indian,Muslim,OBC,scst,1,3,40
F,179,18,18,5,Thapa,Foreign,Hindu,N/A,scst,0,NA,NA
F,179,19,10,3,Kamble,Indian,Hindu,SCST,scst,1,2,80
F,179,20,16,4,Sheikh,Indian,Muslim,OBC,scst,1,1,10
F,179,21,11,3,Wadder,Indian,Hindu,SCST,scst,1,4,20
F,179,22,5,2,Kale,Indian,Hindu,OBC,scst,1,5,0
F,179,23,1,1,Desai,Indian,Hindu,GM,scst,1,6,70
F,179,24,24,6,Mirza,Foreign,Muslim,N/A,scst,0,7,50
F,180,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,6,90
F,180,2,15,4,Haq,Indian,Muslim,OBC,obc,0,5,80
F,180,3,8,2,Pal,Indian,Hindu,OBC,obc,1,6,90
F,180,4,17,5,Gurung,Foreign,Hindu,N/A,obc,0,2,20
F,180,5,6,2,Waghmore,Indian,Hindu,OBC,obc,1,5,50
F,180,6,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,10
F,180,7,2,1,Joshi,Indian,Hindu,GM,obc,1,6,90
F,180,8,14,4,Mulla,Indian,Muslim,OBC,obc,1,5,80
F,180,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,1,10
F,180,10,7,2,Sambrani,Indian,Hindu,OBC,obc,1,6,90
F,180,11,9,3,Madar,Indian,Hindu,SCST,obc,1,6,90
F,180,12,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,1,10
F,180,13,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,10
F,180,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,100
F,180,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,100
F,180,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,NA,NA
F,180,17,13,4,Nadaf,Indian,Muslim,OBC,obc,1,7,100
F,180,18,18,5,Thapa,Foreign,Hindu,N/A,obc,0,1,10
F,180,19,10,3,Kamble,Indian,Hindu,SCST,obc,1,6,90
F,180,20,16,4,Sheikh,Indian,Muslim,OBC,obc,1,6,90
F,180,21,11,3,Wadder,Indian,Hindu,SCST,obc,1,7,100
F,180,22,5,2,Kale,Indian,Hindu,OBC,obc,1,6,90
F,180,23,1,1,Desai,Indian,Hindu,GM,obc,1,5,80
F,180,24,24,6,Mirza,Foreign,Muslim,N/A,obc,0,1,10
F,181,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,100
F,181,2,15,4,Haq,Indian,Muslim,OBC,obc,1,6,50
F,181,3,8,2,Pal,Indian,Hindu,OBC,obc,1,7,70
F,181,4,17,5,Gurung,Foreign,Hindu,N/A,obc,0,1,0
F,181,5,6,2,Waghmore,Indian,Hindu,OBC,obc,0,7,90
F,181,6,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,0
F,181,7,2,1,Joshi,Indian,Hindu,GM,obc,1,7,100
F,181,8,14,4,Mulla,Indian,Muslim,OBC,obc,1,7,60
F,181,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,1,0
F,181,10,7,2,Sambrani,Indian,Hindu,OBC,obc,1,7,90
F,181,11,9,3,Madar,Indian,Hindu,SCST,obc,1,7,80
F,181,12,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,1,0
F,181,13,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,0
F,181,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,100
F,181,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,60
F,181,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,1,0
F,181,17,13,4,Nadaf,Indian,Muslim,OBC,obc,1,7,60
F,181,18,18,5,Thapa,Foreign,Hindu,N/A,obc,0,1,50
F,181,19,10,3,Kamble,Indian,Hindu,SCST,obc,1,7,60
F,181,20,16,4,Sheikh,Indian,Muslim,OBC,obc,1,7,50
F,181,21,11,3,Wadder,Indian,Hindu,SCST,obc,1,7,80
F,181,22,5,2,Kale,Indian,Hindu,OBC,obc,1,7,55
F,181,23,1,1,Desai,Indian,Hindu,GM,obc,1,7,100
F,181,24,24,6,Mirza,Foreign,Muslim,N/A,obc,0,1,0
F,182,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,90
F,182,2,15,4,Haq,Indian,Muslim,OBC,obc,1,6,90
F,182,3,8,2,Pal,Indian,Hindu,OBC,obc,1,7,90
F,182,4,17,5,Gurung,Foreign,Hindu,N/A,obc,0,1,30
F,182,5,6,2,Waghmore,Indian,Hindu,OBC,obc,1,7,80
F,182,6,22,6,Mir,Foreign,Muslim,N/A,obc,0,4,50
F,182,7,2,1,Joshi,Indian,Hindu,GM,obc,1,7,90
F,182,8,14,4,Mulla,Indian,Muslim,OBC,obc,1,7,80
F,182,9,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,4,30
F,182,10,7,2,Sambrani,Indian,Hindu,OBC,obc,1,7,85
F,182,11,9,3,Madar,Indian,Hindu,SCST,obc,1,7,90
F,182,12,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,4,30
F,182,13,23,6,Akhand,Foreign,Muslim,N/A,obc,0,4,80
F,182,14,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,100
F,182,15,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,80
F,182,16,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,4,20
F,182,17,13,4,Nadaf,Indian,Muslim,OBC,obc,1,7,90
F,182,18,18,5,Thapa,Foreign,Hindu,N/A,obc,0,4,80
F,182,19,10,3,Kamble,Indian,Hindu,SCST,obc,1,7,90
F,182,20,16,4,Sheikh,Indian,Muslim,OBC,obc,1,6,80
